,asin_id,review_id,review_title,review_description,user_rating
6381,B085WKYSY2,R2X5E0OUDZJE91,For only playing it once this game was a lot of fun.,"  The game seems like it will be a lot of fun, once we get the hang of it. Starting out with a timer that counts down made it stressful for us as beginners. Hopefully as we master the game play it will become easier. We lost the one time we played it. Since it's a brand new game we haven't had time to play it more than that",5.0
6382,B085WKYSY2,R1H8KCSA287OTL,Super fun and easy to learn!!,"  This is a very fun game. We play with our 8 and 5 year old kids. It’s fast moving, good use of the app, and cooperative. We win or lose together, as a family. I’m very glad I purchased it!!",5.0
6383,B085WKYSY2,R1B2ZK260MSIH3,Fun game for friends and family!,"  Fun family game! Revisits classic monsters like the blob, space aliens! The timer does add a level of pressure to keep things moving at a good pace. It can be paused when you need it! Overall lots of fun!",4.0
6384,B085WKYSY2,RJHHP3IUMN9G8,Missing Piece,  I got two of the skateboarder character cards and missing the on-call nurse. Any chance I could send in my duplicate and get the missing character?,4.0
6385,B085WKYSY2,R10PK32609EIND,Great Co-op family fun!,  Super fun cooperative game. We've been playing a lot of games in quarantine and have been competing against each so much so this was a great change up. Working together to  beat the game was really fulfilling. Recommend this game for everyone!,5.0
6417,B07FSW7JLC,R1LU7VWXCU7CFD,"Exactly what it says on the tin, unfortunately","  If you haven't read the free sample yet, go do that now. The complete experience will just be more of that. There is no trickery, dishonesty, or bait and switch involved. It delivers exactly what it promises.Unfortunately, the final result reads like research notes. Research notes that would make a fantastic long article, but not a book.The problem is that each designer speaks to the reader fresh. That may not seem like a problem, but imagine sitting lesson one of the same class, as taught by many many different teachers. Still never getting to lesson two.It would be great if each designer had read what was written so far, so they could add to, dispute, or build on what was taught so far.However, having met some of these people personally (I skipped to their chapters first) I know they are very busy people, so involving them that much in the writing process would not have been possible.If I were writing this, I would write a chapter on each question, first by reordering the answers, next by deleting the repetition, then rearranging them into a more flowing order, then finally rewriting each sentence into a unified tone.Deleting the repetition will cut down on the bulk of this book, but so much the better. If I could read a long article and get the same content out that I have by completing this book, that would be the best article ever.Going in I thought ""if I hear the same advice twice, great! I'll make sure to take double close notice.""Towards the end I began to think, ""If I have to read one more detailed explanation of why the worst play test sessions are actually the best play test sessions I swear I shall find something else to read! Yes I know, distract yourself and read your notes fresh tomorrow. EVERYONE says that!""",2.0
6418,B07FSW7JLC,R2VB2EPB4YP1VT,"Insightful, Inspiring, But Only a First Step","  Few books exist right now in the board game hobby that really get to the nitty-gritty of that special sauce. How in the hell do you have the idea, cultivate it, evolve it, pitch it, get it published, and make a profit? All of those are not answered in this book. Some of those skills aren't taught here or anywhere, for that matter. And that's okay. But you need to know what you're getting with ""Board Game Design Advice."" So what is that?You're getting one of the very best springboards into design mentality.Your'e getting a phase one in to finding your zone.You're getting a starting pistol shot in a foot race of lots of failures.But from those failures, you can succeed in the end. You will fall, but you can rise, as well. It's like what Alfred said to Bruce Wayne. There are inspiring insights you'll get from this book, but they are not going to supply you with the disciplined time you MUST give to playtest, playtest, playtest the hell out of your projects with various other designers and blind playtesters. You will have your ego bruised. Get up. You will rewrite rules and ultimately bury many of your various games. Get up. Almost all of your designs will never be produced. Get up. You need to understand that from the beginning -- you will get knocked down. ""And why do we fall, Bruce?""Between this book, which does feel like a collection of blog interviews, in tandem with ""Fail Faster: a Playtesting Journal"" by Jay Cormier, you will be better equipped to design something fun that strangers actually want to play, and despite my lukewarm description of the book, that still puts you up on a better footing than 99 out of 100 other people trying to do the same thing you're doing without the right resources and mindset. What are we ultimately trying to do here? Become Givers of Fun.Play everything. EVERYTHING. Think of themes outside the box. Be open-minded. Learn new mechanisms constantly. Take walks. Travel. Read novels. Exercise and eat right. And whatever you do, make time every single day to play, design, or reflect. And read books like this one and Fail Faster. Cheers. 4/5",4.0
6419,B07FSW7JLC,RRV77EHP329AF,Insights from the Best in the Business,"  When I bought this, I bought it for the title alone. Little did I know it had contributions by more game designers than I could have hoped for!  I've enjoyed reading the different answers to different designers but also finding the common themes they recommend. Each has its own personality written into their answers as well. My favorite answers to questions are the best purchase under $50, for it gives great, cheap ideas on designing prototypes for your own games or other resources in helping you take your idea from your head into reality.The main criticism of other reviews seems to be the repetitiveness of it.  This may be a valid concern if it doesn't appeal to you, but in my opinion, it does just as much good. Reinforcing the ideas that many designers put forth is a good thing to have. And despite that, there are enough unique answers to every question that provides a little more insight into how these designers differ in their own philosophy of life and game design.",5.0
6420,B07FSW7JLC,R3OVH0Q1AZQQRK,Something for everyone,"  I've been a huge fan of the Board Game Design Lab podcast and website, and this book is a fantastic addition to what BGDL has to offer. Chapters are short and easily digestible, there is a fantastic range of industry professionals, and the question index is an EXCELLENT tool for when you hitting a specific wall in your own designs. Topics also invite very different answers from designer to designer, so just about everyone should be able to relate to someone/something and hopefully move forward with their own projects.",5.0
6421,B07FSW7JLC,R1BPGHSNVPRUMV,Helpful but repetitive,  It’s extremely easy to read. It’s got great advice from some of the best game designers in the world. But it’s very repetitive and needs an editor or writer to craft a narrative instead of the same questions being answered in very much the same way.,4.0
6422,B07FSW7JLC,R3POU6T5KY1EME,Educational and Entertaining,"  This book is a great read.  It's a compilation interviews from dozens of current game designers.It's an easy read, easy to read in spurts - each designer's interview is just 2 to maybe 8 or so pages.This isn't a textbook, or a reference book - and it's not meant to be.  But, as you read through it, you will definitely pick up nuggets of wisdom.  Or, just read it for entertainment value.",5.0
6423,B07FSW7JLC,RE66KW3XY19JZ,"Great book to Listen to while running, prototyping, painting minis, etc.","  This book is exactly as advertised.  It isn't deep game theory or any sort of textbook, however I love listening to this book while doing game related work, and or running.  It gets the background processor running, and really helps generate ideas/ creativity.",4.0
6424,B07FSW7JLC,R3G97FX0F8AIJI,Learn from successful game designers!,  The information shared in this book on Board Game Design is extremely valuable and comes from those who have blazed the trail ahead of all of us aspiring game designers.  Gabe does an excellent job capturing advice from many well-known designers and has packaged it up in this book that everyone who desires to create board games should have in her/his library.,5.0
6425,B07FSW7JLC,R3HSHIZ5EEX66F,"Quick, easy to access advice and encouragement for designers","  Not intended to be a textbook on the entire design process from start to finish, but serves greatly to be an easy read (very short chapters) when looking for encouragement as a designer. Enjoyable to see how different designers think and to see often a common thread of ideas helping to solidify that point of advice. Many ideas can be applied to any creative endeavor not just to boardgame design. An easy book to recommend and an enjoyable, encouraging and enlightening read.",5.0
6426,B07FSW7JLC,R218RLL3QMI67M,Great book. A+,  This is a great book on game design principles. The questions asked of some of the most admired designers in the industry lead to some great suggestions and ideas for inexperienced and experienced designers alike.,5.0
6427,B07FSW7JLC,R38HGZFM8XO3QZ,"Great ""Pick up and read"" book!","  Not something that's best read cover to cover in one sitting, but rather wonderful to pick up and flip to at random when needing some inspiration/insight for your designs. Or, you can do what I did when I first got it, which was to look up and read the advice from your favorite designers! But it was also nice to discover *new* designers through reading this as well. Lots of content!",5.0
6428,B07FSW7JLC,R1YY4SZP2OZGLP,Refocused and motivated!,"  A genuine must have for every designer, especially for the new designers. I keep this book near my desk and usually on it. Anytime I need to refocus or be motivated, I read through a designer or a few question sets. I highly recommend the paperback version for notes, highlighting, and bookmarking.",5.0
6429,B07FSW7JLC,R1666LPZGUJ4QI,Quality information from top industry professionals,"  This book is a great addition for any aspiring board game designer, and any creative professional can gain something from it.",5.0
6436,B001M9JD9W,R3C5KU87E43YLZ,We love this game - this is the 4th set we ...,"  We love this game - this is the 4th set we have purchased, this time as gifts for others :)The cards are a beautiful set of artistic drawings, can be used to identify herbs and can be used as a matching game separate from the gameboard.Everything is well-constructed.There are variations on the game as well - you can start up the hill later in the day by adding more moon pieces; you can help each other in more ways, less ways; etc.This game really got us going on our personal herbal learning adventures - helping us see which herbs can be used for which ailments.Wildcraft does not teach about how to prepare those remedies - and that is where the next natural step comes into play: Herb Fairies (a series of stories with recipes, appropriate uses, activities and more). Combined with Herbal Roots Zine as well, these three components really lead to a strong foundation in appropiate herbal uses!",5.0
6437,B001M9JD9W,R7FA49TU1FGJT,I really wanted to like this...,  I really wanted to like this game. I was eager to play it in hopes for a fun way to teach my kids the benefits of herbs. Unfortunately it was very dissapointing. There is really no point to the game. You are to match herbs up with their ailment as you and the rest of the players work your way up the mountain. There is no consequence for not having an herb match an ailment and no winner. I thought originally that as a group you all are racing against the board but it was way too easy. This game is severily boring and lacks the educational aspect that the description promised. The herb and ailment cards would suit better as a matching game. At least there would be some sort of challenge by guessing card placement.,1.0
6438,B001M9JD9W,RPE33PBT2GBKL,"GET THIS, It's PERFECT!","  Our first cooperative game, and it is WONDERFUL!  My children (5, 7, and 10) delighted in helping one another throughout the game.  The backstory is very sweet, players are sent up the mountain to gather huckleberries for Grandma and must return before nightfall or Grandma will have to come looking for them.  Along the way they gather helpful plants which they can use in case of trouble like bee stings, hunger, sunburn, etc.  They can use a cooperation card and help one another if they have the right plant or to bring another player up to the same place on the mountain with them. The artwork is lovely, the board and playing pieces are very sturdy and well constructed, and the entire game is well-designed and educational.  We LOVE it!",5.0
6439,B001M9JD9W,RNLC1ON86QRYY,"Fun and coooerative, but not educational","  The game itself is fun for all ages, and I love the concept of co-operative play, but his game doesn't really teach you as much as it could.  You have a problem card, and then you have herb cards you can use to remedy the problem, ie a scraped knee or a bee sting.  But it doesn't tell you which part of the plant to use or why its used or even how.  Please consider making this game educational because it has great potential.  Maybe include a pamphlet with some basic information due to limited space on the cards themselves.",3.0
6440,B001M9JD9W,R24IFSKYR9UO07,Great Cooperative Game for budding Recreational Botanists,"  The first play through we didn't get many 'bad' cards (or sun cards) and it seemed easy, but I found out that was just beginner's luck! The next time I  played I had a challenging time with enough problems and sun cards. We have played it four times so far since getting it at Christmas, along with several other games. The cooperation cards were hard to get the gist of at first, but now its easy. One of my children uses them to catch me up all the time. I like this game. We used identification cards and books about plants to further our study. I want my children to learn the art of wild crafting and this is a fun way to introduce or re-engage the concept.",5.0
6441,B001M9JD9W,R2HWOBW21HE113,"It's so educational and fun, my kids are always begging me to play ...","  We play this as a family. There's five of us, so we added a chip to make it a five player game. Even my three year old plays with us. She has memorized the names of the plants, but even without that she could play because of the pictures, reading isn't necessary for game play, though my older kids rely as much on reading as the pictures.It's so educational and fun, my kids are always begging me to play it. Then we go outside and try to find the herbs growing outside. We've found six so far. We will probably plant some of the others someday :)",5.0
6442,B001M9JD9W,R2FJSRJZIIU45I,Great game!,"  I got this game because we are learning about recognizing plant families. It is great! My 3 year old even enjoys playing it (with minimal help). It's not competitive since you all work together to make it to and back from the huckleberry patch. I only give it four stars for two reasons. One because I see how you could play this game without it having any educational benefit - if you get a ""trouble card"" and hurriedly match an herb to one of the pictures on the card without reading the names or anything then you wouldn't learn. Secondly because the trouble cards actually end up being one, if not the biggest, help to advancing which doesn't make much sense. You get a trouble card and when an herb ""heals"" the trouble (mosquito bite, scrapped knee, hungry, etc) then you go to the next rest space, which could advance you quite a bit. This rule could easily be changed if desired, though it hasn't bothered me enough to actually change. Overall, it is great and I love when my kids ask to play ""Huckleberry Patch""!",4.0
6443,B001M9JD9W,R4H9BOVYURM3,Love to play with my 6 year old boys,"  This game is so cute and my twin 6 year old boys LOVE to play it! There is a fun storyline you can get from online (included) with little blurbs that make the game even more like a roll playing game. We like to make up our own stories as we go ...""Camden was trying to climb a tree to get honey when he was stung by a bee...oh no!"" Then you use an herb you have to heal yourself. Great at teaching about the principles of using natural plants for healing. The artwork is beautiful and it's all so well put together! The only thing I wish they would add is a card for EACH herb just for information so you can have a compilation for quick go-to when you have an ailment. It's so nice though to play a game with my kiddos where we are involved in problem solving together and thinking about our lovely mother earth and then roll playing at the same time! Love love love this game, it's every hippies dream come true! lol",5.0
6444,B001M9JD9W,R1UTXURYT5FY1X,A game and so much more,"  This game was interesting to both myself and my 4 year old daughter. A bit of a stretch for her 2 year old siblings, but even they liked spinning the spinner. Was to be expected since it's for 4 plus. I loved that you got to learn the plant names and that there was quite a few my kids already knew, and a couple hey picked up right away. Obviously marshmallow was an important one for them to recognize 🤣. It's a bit long for the age group, but we just play with the goal of reaching huckleberry hill, and don't attempt to return home.  I absolutely loved the pdf book you could download to go with the game (found on their website) and I hope to get some of the fairy books also made by this company for their Christmas or birthday presents this year. I feel like I bought a game and a whole unit study on herbalism for kids wrapped into one. They don't tell you how to use the herbs, (tea vs salve etc) but I have other books that can help us with that. So impressed.",5.0
6445,B001M9JD9W,R2UJMZOA2724KB,Missing key aspects,"  This game could be really good.  I really like the concept, but they really messed up with not printing out the key components to the game.  When you play with what comes in the box, it takes all the learning out of the game.  You do not learn about any of the herbs except that they counter some ailment you have by matching pictures.  If you actually want to learn about the story of the game or the actual herbs you have to print out over 60 pages on your home printer.  What????  My kids kept asking questions and I had to say wait and look it up on the website or say I would print it for next time.  The whole point of a board game is to get off screens and learn about what plants help you in nature.  It was so frustrating and pointless the way it comes.  I did finally print out the info. you can download on the website and it's good, but for over $30 I felt really ripped off.  I would not recommend this game until the key info is actually included in what you buy.",1.0
6446,B001M9JD9W,RR0GPI112G7FA,Great and simple way to learn more about medicinal herbs - through cooperation - love it!,"  Last night we played this game for the first time and my son loved it! He already knew some of the plants because I take him to the woods and teach as much as I can. But, this game made it fun to learn about medicinal herbs. The best thing was that we didn't play against each other. We had to work as a team to play against the board. This is the first time I have played a board game that encouraged you to help each other (and I adore this part of it)! He was kind and helpful instead of competitive and sneaky. That's the kind of world I would love to live in... one full of kind and helpful people. If you're interested, get the story book and pocket guide too (they are printable PDFs). AND, if anyone knows of other games that encourage kindness and cooperation, please let me know. I don't want to go back to the dark side. LOL! 😉",5.0
6447,B001M9JD9W,R3QZIQL314MUJA,Fun for everyone.,"  Bought as a gift. When kids opened up to play, I was a little nervous. Instructions seemed like a lot going on. The game turned out to be fun. The purple spaces we simply omitted reading the story. This game takes about an hour with children under 10. But when the adults played a round they enjoyed themselves too.I like how the game gives detailed pictures and a reason for the kids to learn the pictures and names to cure. It doesn’t overwhelm them with how and which part which would be too detailed and confusing. If the kids can’t read well, they can match the pictures. Everyone is playing against the sun. If you don’t finish before dark everybody looses. Kids immediately guessed Grandma wouldn’t make any pie if they came home too late.",5.0
6448,B001M9JD9W,R3KAM5TU20TBU8,Awesome we had a lot of fun as a family ...,  Awesome we had a lot of fun as a family playing this game. We love the the rules are adaptable to fit almost any age (and not even called rules).  We decided to always share our herb card whether we got a rainbow card or not cause the kids are supposed to be family and if I saw my cousin get stung by a bee and I had a herb that could help I'd share not keep it in case I got stung.The only thing I would change is adding the names of the herbs even very small print under the pictures on the cards with the troubles on them to make it slightly easier to match them up.,5.0
6449,B001M9JD9W,RZII7GMXKV365,Wonderful and fun family nature game,"  My friend had been suggesting it got years and I hesitated because my kids were still a little young and the game on the pricey side.  But when we finally got it,  we all LOVED it! It's catching,  entertaining, fun to learn about nature, we are a team employee l while playing and nobody loses (my favorite part). I wish there was a little tabel on HOW to use the plants to heal,  but I guess we can look that up online. It's our new favorite game and it never gets old.  My 6 year old loves it and even my 3 year old enjoys spinning the spinner and looking at the cards (although she doesn't have the concentration span to sit through a whole game session). This game is a must have for every nature lover.",5.0
6450,B001M9JD9W,RHJ362USWT5GW,Hours of Fun,"  This game has provided my family with many, many hours of fun! It is seriously SO FUN to play - tons of laughter, excellent teamwork, and just the right length of play.Also, As a homeschool mom, I cherish games that are engaging and offer an educational element. After about four times playing this with my children, one of my kids said “we should learn MORE about these plants! Mom, can we grow some of these?” Then a week later, I saw my oldest child sketching several of her favorite healing plants into her nature journal. I really don’t know what else to say. This game is amazing and you should buy it!",5.0
6451,B001M9JD9W,R3BHHP6QEGCMV,Get it!,"  This game is very cool! We have the game camp and have just about memorized the whole game and expansion pack. Decided to give this a try because we wanted to learn more about wildcrafting. We learn more each time we play and it’s a really creative, well thought out game. My kiddo got stung on a bike ride and I remembered plantain was good for that so we crushed it up and she held that on there until we got back to the car. (She was on her weehoo so she was able to just sit there) when we got to the car it no longer hurt!",5.0
6452,B001M9JD9W,R2Q3XGY522BIK9,"Thoughtful, beautiful, game that is worth your time!","  I don't typically write reviews but I am so pleased with this product that I want to.Wildcraft is a visually beautiful game. The art, layout, and utilization of the board make for a satisfying play.The gameplay is simple and straight forward. It is not an adrenline pumping, edge of your seat game. It's actually pretty relaxing. You can tell the creators considered the story they were using as a vehicle for this game and then developed a board that incorporated many aspects of the story and scenario. Somehow it just comes across as a clever game to meAs far as educational value, we've had this game for two days and my 4 year old has been going around singing ""Echinacea echinacea echinacea."" This game will not teach the how-to aspect of medicinal herb application but it familiarizes kids with plants quickly and gives an excellent base to build on. It encourages problem solving, cooperation, and an appreciation for plants. Honestly if this game went into much more detail it probably wouldn't be as enjoyable.As a little bonus the game we recieved was very well made. It includes one of those little spinners for deciding how many spaces you move and it is actually sturdy and spins well! There are many cards included with this game and they are all thick and well illustrated.",5.0
6453,B001M9JD9W,R27XC4TQ8IJJ0M,Fantastic Teaching Tool and Fun!,  My boys love this game as I’m always pointing out the wild plants on our hikes. They already knew several plants and enjoyed sustaining all the “injuries” on the way up the mountain. Lots of fun to play with them. I particularly like that the game is collaborative! Win win win.,5.0
6454,B001M9JD9W,R2WEPP0CXQZFLN,We love it!,"  I bought this game to play with my two boys (ages 8 and 6).  Since receiving it I have been asked everyday to play.  I love the information that is presented and it is done in a way that it is fun to learn.  The pictures on the plant cards are vivid and the trouble cards are very common ailments.  The complete instructions on how to use the herbs for ailments is not included, as this is not a game for medicinal purposes.  It does, however, allow one to become familiar with the look of plants and how very helpful nature can be when it comes to our health.  Each game we've played has lasted about an hour and we have truly enjoyed the time spent together.",5.0
6455,B001M9JD9W,R98VSM29VTKUO,"Educational but also great fun, quick to play, uncomplicated instructions :)","  Homeschoolers recommended so i bought.Easily one of my favorite family board games.  Finally.  A game we could include all ages with, from the near three year old to the eight year old.It has excellent illustrations and tells what the plant aids with, it just doesnt detail the how, how you would apply, ingest etc the plant in order to cure, as the creators mention in the instructions, there simply was not room to be a reference book on the deck of cards :)My favorite part?!  Best for last, to win the family, each person, had to think of all the other players, aiding them with the plant curing cards as the game progresses with the object being EVERYONE has to reach the end before its game over!  Not cool because everybody wins, cool because everyone has to think of all not just very man for himself in this game.",5.0
6456,B001M9JD9W,R24RKEA3ENRBJM,Everyone loves this game!,"  Love this game! Fun for all ages, no joke. I'm one of those moms that can't stand little kid games like Candyland, but I really enjoyed this game. I bought it for my six-year-old and she loves it too. Non-readers can pick up on the rules easily, and the stories that go along with it are wonderful! I'm an amateur herbalist so I'm very excited to teach my children about medicinal herbs and other guidelines for wildcrafting in real life. I definitely would recommend this game!",5.0
6457,B001M9JD9W,R26PQ5TWB8S2SU,Great idea and concept,"  It's a great game for kids for sure, as they can learn the simple herbs about what helps which ailment(only by picture).Everyone is kind of a winner in this game, there's no rivalry between each other, as you're essentially helping the other person win as well. Great idea and concept, but It's very basic and simple, and we were hoping for more of a challenge as adults. Should have more information about each herb on the cards so that you can really learn as you're playing rather than just matching pictures with names and no info at all about the herbs.",4.0
6458,B001M9JD9W,RF0T1635G6UHK,Not quite what I expected,  A lot of redundancy in the game wish it had more knowledge.,2.0
6459,B001M9JD9W,R2VWHOJGEL2HAL,"Fun and educational, though expensive","  Purchased for my nature-loving 8 year old for her birthday.  She totally loves it!  Has played it every day since her birthday, and is already learning a lot.  Both my children enjoy it and have already memorized a large number of the herbs by sight.  I do wish there were a simple guide, showing how the herbs might be used (for example, as a poultice, tincture, tea, to be rubbed on skin, etc.).  Love the story aspect of the game as well.  I hemmed and hawed about buying this for over a year because of its high price (for a board game), but I'm glad I sprang for it.  Fun and educational!",5.0
6460,B001M9JD9W,R2CBXLI08FGV8,We really love this game,"  We really love this game! It is a great starter to help identify plants and what they can be used for. I recommend some wild edible cards to go with it. http://smile.amazon.com/Wild-Cards-Edible-Foods-Ages/dp/0880795158/ref=sr_1_1?ie=UTF8&qid=1429888335&sr=8-1&keywords=wild+edible+cards  and  http://smile.amazon.com/Wild-Edibles-Playing-Cards/dp/B00IJFQI86/ref=sr_1_5?ie=UTF8&qid=1429888335&sr=8-5&keywords=wild+edible+cards  We use both sets of cards. When we use a plant card on this game we find the plant in our other decks of cards and read all we can on it. Just helps by giving a fuller description, edible parts, how to prepare, what type of nutrients/vitamins are in them, etc. The game doesn't go into details other than photo names and possible uses for the plant. This game is great! It is even greater when used with the edible cards we have as well.",5.0
6461,B001M9JD9W,R3DWIZIXSOW8UG,Very Fun! Ages 4-40!,"  Very fun game! It has great quality with thick, sturdy cards. Easy to learn. My 4 & 7 year olds love it, and we enjoyed playing with their 5 & 8 year old cousins.  There were 6 of us playing, so the mom’s helped the younger two and the older two teamed up to make us 3 teams.  Can be quite a long game though!",5.0
6462,B001M9JD9W,R2WD73KQO6RBBO,Well constructed game that encourages cooperative play!,"  I am very pleasantly surprised by this game. It encourages cooperation vs competition and is a great way to get young minds to start recognizing plants to use for different ailments.The game board, cards, and pieces are well-made and colorful. The makers of the game even include rubber bands and baggies to keep the pieces secure and less likely to lose. I appreciate the details they covered.I also love the supplemental variations they include from their website to mix it up a bit if the kids start getting bored with the original objective and game.I love this game and look forward to gifting it to others to enjoy as well!",5.0
6463,B001M9JD9W,R1HFQFBTOBHIXW,i was just hoping for more information on the cards (herb description or maybe about in what form it would be used) but the kids really like it so I think i will just do the ...,"  its alright as a game, i was just hoping for more information on the cards (herb description or maybe about in what form it would be used) but the kids really like it so I think i will just do the research myself and add it to the cards.",3.0
6464,B001M9JD9W,R2863WB0YDJMG4,"Fun, cooperative game for most ages","  My kids love this game. They learned how to play it before they learned how to play Chutes and Ladders. There are modifications for all ages and the best part is the goal is for all players to get home, and there's no one winner. The cards are cute and fun, the board is colorful and very pleasing, and I like how it exposes my child to nature when it's too hot to go outside.",5.0
6465,B001M9JD9W,R181YYSLN5SBF5,Love it!,"  I'm impressed with how much my kids love this game!  The older ones are 8 and 6.  We played it last night as a family, and they're downstairs right now playing it with their neighborhood friends.  They are quickly picking up on which herbs can help with various ""troubles"".  We LOVE that it's collaborative - my 6 year old couldn't have been more thrilled to help us by sharing her remedies with us.  It was precious.  We modified the guidelines a little to suit us - it was great the designer encouraged that kind of flexibility.  Fun family game!",5.0
6466,B074L5QBBF,R11JNV0FM0UL7D,Amazing season!,"  I am a huge GOT fan, and I didn't think that any season would be as good as the first (since duh...Khal Drogo) but this season was just epic. I loved the reunions of characters, and joining of others that had not met prior to this season. This show is so well put together and the build up was perfect. I also just finished the Conquest and Rebellion which was an animated history of Westeros since the conquest of Aegon Targaryen, and I thought it was put together very well. I loved that they used the actors of GOT to narrate the story behind the conquest of each kingdom. A great addition for people who may have not read the books and may be somewhat confused about the background of the show. So all in all, if your looking for a new series to become addicted to, this is the one. Enjoy!",5.0
6467,B074L5QBBF,R2ZSDZJBTBTU0O,Don't Miss This !!!,"  I thought it would be too ""DARK"" for me... Knights and Dragons... oh no! BUT my daughter challenged me to watch two episodes and stop if I didn't like it. She and thousands (millions) of others ...were RIGHT. OMG, GOT ! I am about to turn 70. A Baby Boomer! What can I say about Game of Thrones? Phenominal writing! Outstanding Character Development! Unreal detail to costume and sets. Superb Acting! Great Cinematography! It just doesn't get better than this! A story you want to be never-ending, because you enter into it with the characters and are never disappointed by the twists and turns.I can't say enough! If you miss this one you have missed a treasure! I'll be rewatching episodes for the rest of my life!",5.0
6468,B074L5QBBF,R26SW6ZXIL7IP1,EXCELLENT NEWS FOR THOSE WHO WANT VOICE TRACKS AND SUBTITLES  IN FOREIGN LANGUAGES!,"  EXCELLENT NEWS FOR MULTILINGUAL FANS!  This special review is for ""Game of Thrones: S7 Conquest&Rebellion, Standard Edition, Blu-ray"".I want to be very specific about that because there are already a number of different versions that have been released.  This is for a version that works with NTSC players in the United States!I have received my 'like-new' copy of this specific edition and noticed that it has the dubbed-in VOCAL tracks in English, French, German, Italian, and Japanese, plus subtitles in all these languges, plus many more!  I already had the first six seasons in blu-ray which were region-free and had all those voice tracks and subtitles.  I badly wanted to get a Season 7 like that, too, but could not make that determination by looking at any of the product descriptions.  The only release I found with English and German vocal tracks was at the amazon.de (GERMAN) site, but those disks are described as being only for the European PAL system, and therefore would not work here in the U. S. (?).The funny thing is that I only made this discovery by examining the accompanying ""Conquest and Rebellion"" disk that came with Season 7 as an extra feature.  There, I saw the extra foreign language vocal tracks listed.  I immediately then loaded the first disk of Season 7, saw the familiar menu pages, discovered that I could select different spoken languages, and chose German.  Then I started playing it.  Sure enough, the vocal track is in German, and, of course, with that playing, I could also select a simultaneous English subtitle at the bottom of the screen.The oddest thing is that when you look at the case, the disks, the printed inserts, etc. of the Season 7 disk set, you will not see ANY description of what languages there are on the vocal track.  So, I wanted to share this information.  It was VERY important to me.",5.0
