,asin_id,review_id,review_title,review_description,rating
3431,B0084M8UEE,R2P3MUWUXWWCOU,"
Fun but very based on luck
","

  It's pretty fun. I really enjoy it. It's just kind of luck-based...my husband and I have played 4 times now. 1 game was tough, we nearly lost, but the other 3 games it felt like we got really lucky and won easily. So I think it's more luck-based than I was expecting. It makes sense when half the game is based on dice rolls, but I just didn't realize it would affect the game so much.Don't get me wrong, it's fun and a great length--a game usually takes us 30-45 minutes, which is perfect when you only have a little bit of time and don't want to get into a giant complicated fantasy game or something. I don't regret buying it.

",4.0 out of 5 stars
3432,B0084M8UEE,R2ZMZMZFD81RA2,"
A modern co-op classic.
","

  If you like cooperative board games like Pandemic, Flashpoint should be added to your collection as well. While it's a little more fiddly than Pandemic, once you learn the rules it's no less fun and frantic. I can't think of much else to say because it's a great players-vs-game experience with plenty of strategy and well-balanced difficulty so you probably won't win every time. A family variant is included in the rulebook to simplify things for younger players as well. The firefighter theme is also great, it's a nice break from the constant fantasy and sci-fi themed board games out there.If you like games like Pandemic or prefer to cooperate instead of compete, Flashpoint is an easy recommendation.

",5.0 out of 5 stars
3433,B0084M8UEE,R1TQU8AK60HT67,"
So great I imeadiately bought the add-ons! Like, ALL the add-ons.
","

  This game is fantastic!I'm a big fan of co-op board games, and this one is not only incredible to play again and again, but also easy to teach to beginners.What really sets this game apart is the tiered difficulty levels. Have someone who's never played? Start with the base setup and walk it through. Have some regulars who want a bit more of a challenge? Ramp it up with the modifiers and add the job system!I loved it so much I went right out to Kickstarter and supported the add-on pack he was trying to create- and donated enough to the cause to get all the other add-ons, too!There's a reason all of his games fund as well as they do on Kickstarter; they're addicting, adaptable, and extremely re-playable!Highly recommend for your board game shelf. You... DO have a board game shelf, don't you?

",5.0 out of 5 stars
3434,B0084M8UEE,R2ON35Q3W6XO9T,"
Super family game with many different level of difficulty
","

  This game is a great family game.  I'd say ages 8 and up based on ability to concentrate. This game has so many options you can add into play.  You start very basic to learn the rules, and the first game will be slow and challenging and you questions things, look up answers in the instructions and play it through...but then you are hooked and you'll want to play again and again.PARENTS- a word of caution, you may want to play the first game on your own or with older children because the first game is slow and will quickly lose the interest of a younger child. But by the time you play it the 2nd and definitely by the 3rd time...you've got it figured out and it plays smoothly and with excitement.After you figure out the basic rules, you can add in all sorts of different levels of difficulty.  The back of the board has a different floor plan for more advanced play as well as many, many options.  The great thing is you pick and choose what you want in each game you play.  The game is built to be flexible and it's like having 30 different levels of a game all in one.  AWESOME!

",5.0 out of 5 stars
3435,B0084M8UEE,R3M3SM2A0KKDGY,"
Top Notch fun and customizable cooperative game
","

  I bought this for a family of adults to enjoy on game night. So far we've played it at 'Family' level (basic game) and enjoyed it. My son-in-law, who is a paramedic, found it mostly realistic, which is rare in a board game. My son and I have played it at 'Recruit' level, omitting some of the additional rules. That's a great feature of the game: the rules are well balanced so that you can pick and choose which ones you want to play without skewing the game. We like that you can change roles so you don't get stuck with an obsolete role. And, if there's only two of you, you can each control a couple of fire fighters. Although there is a certain amount of luck involved, real fires are unpredictable too. We were within one space of winning the game (just had to get the last victim out the door) when the building collapsed on us. The way in which the game handles fires, explosions, damage, flashover, shockwave, etc, give a degree of realism and suspense to the game. The rules are clearly written and logically laid out, so if you follow them step by step, it makes perfect sense. (I hate games where the rules are so poorly written you spend longer trying to figure them out than playing the game). Flash Point also includes two different maps with one being more challenging than the other. In short, it's enjoyable, realistic, and replayable.Update: We've now played the game at all difficulties levels and I've played it solo a number of times. I'm even more impressed. The game scales well and is flexible enough that if you're creative, you can make up your own hazards, specialists, and victory conditions. This now my absolute favorite board game. I like it better than Pandemic, to which is is often compared, because Pandemic is too abstract for me. (In Pandemic, you're pushing little plastic cubes around the map.) Flash Point is realistic enough that I find myself immersed in the world of the game, almost like a roleplaying game.

",5.0 out of 5 stars
3436,B0084M8UEE,R1AJC8JVQ1VGYG,"
Everyone I played this with loved it
","

  I was looking for a new cooperative game and came across this on a Youtube channel.  I play with my girlfriend and friends Castle Panic and we all love it so I was excited to give this one a shot.  I played this with both a friend of mine who is into more comprehensive games and 2 others who are into more mild and tame games and all of them loved it.  The game has a decent amount to it, and there is quite a bit you have to remember, but once you play through it, it is not complex or difficult.  It is a lot of fun and we were getting really into it. I liked how the board has two sides with 2 different house layouts so it adds some change in the game, as well as the fact you can basically set the game up however you want by just choosing how many fires to start with and rolling to see where they go.  One thing I found was the game has a ""quick start guide"" and then advanced rules, where, actually, strangely enough, the advanced rules actually make the game easier as each firefighter gets certain abilities.  We just stick to the basic rules and have a blast.  There are also expansions for this game which is nice as well!  If you like cooperative games, I highly recommend this for any type of gamer.

",5.0 out of 5 stars
3437,B0084M8UEE,R27NI4PKV0NA4P,"
Big Damn Heroes!
","

  Every time you go back into a building that is about to collapse to save one more survivor, or keep fighting the fire to give the rest of the team a few more seconds, you really feel the risk.  When one of your team can't make it out in time, it can be crushing.  And even when you all make it out, it can really feel like failure if you know you can't rescue everyone inside, even when you have rescued enough to 'win'.  So when you do get everyone safely out, and the crew has all survived, you feel like big damn heroes.  [a Firefly reference]

",5.0 out of 5 stars
3438,B0084M8UEE,R306Y1XR4QEBGR,"
Go to cooperative game for family and middle school kids
","

  So glad we found this game after looking for more cooperative games to enjoy with middle school teens. We've played it several times already with our boys, one of whom rarely wants to play games, especially more than once! He actually likes this one. We are going to use it for a teen game club soon also. My empath heart does get sad if we lose someone to the fire, but it also prompts good discussion about it being worth trying - even if/when we sometimes fail at things in real life - for the times when we succeed.  Glad to have an alternative theme like this in a cooperative game that isn't all about fighting something, even as a team! Money well spent for this one. Game component quality also good. This one has us looking for more like it.

",5.0 out of 5 stars
3439,B0084M8UEE,R137RVMZZ57XT4,"
A Wonderful Chance
","

  This was a chance purchase. I didn't know what this game was about but it looked interesting so I got it. What a wonderful surprise! I've found that most people that I introduce this to love playing it. Even ones that are scared of thinking games like this one.What I love of this game is that it is a cooperative game. Everybody wins or everybody dies.There are quite a bit of rules but if you take it one step at a time it isn't hard and many people pick it up quickly. If you can read and follow rules then you can play. There is a set of easier family set of rules and game play that is easier for beginners and there are advanced rules that add more dynamics to the game. The advanced game play adds characters with special jobs that help or hinder you. The advanced game play also adds hazardous material that could explode and it also adds the use of the firetruck.  Flashpoint has very high replay value. Every game is different.My family has mostly played the Family set of rules because we seem to introduce this to many different people and so those are easier to start out with.  One family that was introduced want to play it again because they think of new strategies to play.There are two sides to the board so there are two house layouts. One side is way harder than the other side because there are less doors that lead to outside. This game really makes you think about your own house layout and if it is safe and what should we do in case of a fire.It really gives you a sense of accomplishment when you get to save one of the victims in the house. It can make someone tense and even sad if we lose one of the victims. We really get into the game. It makes us think that we should be grateful that we aren't really in this situation for real and also makes us have deeper respect for real firefighters.The game pieces are nice; the art is amazing. But there wasn't any way to keep them neat after you pop them out of the cardboard they came in. So we have been putting them back into the cardboard holder that they came in. It is a puzzle game after the game to fit them in the correct spot. So that is fine but I don't know what we are going to do when they get too loose to be securely held in place.We always have good fun playing this with varying age groups. My family laughs at me every time because I'm now known as the one that wants to break down the walls. We actually died at least once because I chopped down a wall and the house collapsed on us. Not in that order; there were just too many explosions.Funny tidbit: One time I went to save one of the victims and I turn over the piece to see if it was a victim or not and I wondered, ""Why are we saving the coffee pot?""  The picture was upside down and it was actually the dog.

",5.0 out of 5 stars
3440,B0084M8UEE,R2VKQ9M6QWSXCP,"
Great cooperative game for families and gamers
","

  My family and I love this game. This game helped us realize that cooperative games are best for our family- otherwise the kids (8 and 13 yo) get too competitive with one another and game night turns ugly. (Pandemic was also a success)Flash Point is a cooperative (team) game for 2-6 players that plays in about 30 minutes. We've played the Family level 4-5 times so far and won each time - but only barely. the last time we played we did add a bunch of rules from the Expert level, but now we are ready to make it even tougher. I introduced this to my adult game group last week and they all enjoyed it, too. i haven't tried any of the expansions yet because I think we have a lot more plays to come from the base game still. There is definitely a level of randomness to the game (advancing fire), but the game still plays very well for us.

",5.0 out of 5 stars
3441,B0084M8UEE,R3II7BY2N71ABJ,"
The whole family was engrossed!!
","

  Saturday, January 26th. Played with my wife Anna, and three of my children, Patience, Charity and Gentry. Super fun game, but there never was any danger of us losing so if we play again then we’ll have to make it harder. It was still really fun. We played with the special ability cards which might have been what made it too easy for us. We never even encountered an explosion. Cassandra managed a double rescue in one turn which was really cool, and Patience was able to put out an incredible amount of fires with her character. Gentry saved us from trying to rescue fakes and Charity got her people out fast as the Paramedic. Looking forward to playing again on a harder level :)

",5.0 out of 5 stars
3442,B0084M8UEE,R2IP1XCB79HOLB,"
Awesome co-op for everyone.
","

  This game is flipping awesome, especially previously being an EMT.  I built up the excitement by watching YouTube videos and when I finally got it I played it 3 times in a row.  And it is hard, even on easy.  We won 1/3 games.  The mechanics of gameplay can take some time to learn because there is a lot going on but once everyone is on the same page the strategy and co-op really comes to life as you're racing to save victims, choosing between rescuing someone who is fairly safe, putting out a blazing fire that's destroying the house or removing hazardous material that's going to explode and kill a victim.  It gets crazy.  10/10 for sure and I'm super excited about the expansions.

",5.0 out of 5 stars
3443,B0084M8UEE,R21VKFT9HTB9CV,"
By far the best, most reliable Co-Op board game I've played. Tons of replay value.
","

  I am a heavy duty board game fan and have played many co-ops. This is my ""go to"" game for a co-op. What is a co-op board game? It is a game where the players work as a team to beat the board game. The game has several expansions which really expand on the playability of the game and they are reasonably priced, but the base game is replayable enough as it is. It has a double sided map (one more difficult than the other) and the game has three or four difficulty settings (family, rookie, veteran, etc.) as well, so if you find yourself beating the rookie level, maybe it is time for the veteran level.  Whenever I bring this game to my gaming group, there is a 90%that it gets to the table. That should tell you something.

",5.0 out of 5 stars
3444,B0084M8UEE,R38M2MOG8RI09L,"
This is a great game. There is definitely a learning curve and ...
","

  This is a great game. There is definitely a learning curve and we found out that we were playing it ""wrong"" the first time. We had to watch some video tutorials online to get the hang of it. We've only played the easier family version, but it was fun and challenging. Our 8 year old was able to play with us as well.This game can get pretty intense! There's a lot of strategy and higher thinking involved. We really like the cooperative aspect as we don't always agree which is the best way for a player to take their turn. There's some compromising that needs to be done.We can't wait to try the harder level and buy some expansions.I highly recommend this game!

",5.0 out of 5 stars
3445,B0084M8UEE,R2XAEQAE70AN9V,"
Different Game every time.
","

  I've played with 3 different groups and solitaire mode so far.  Very flexible game, even without expansion packs.  Easy to learn basic game play and rules expand and change when your group is ready.  It is a very different game every time it is played because chance influences the fire much more than the players.  There are strategies that in general work better than others but a couple of bad rolls can lead to a collapsed building and a couple of lucky ones can lead to an easy win.  Lots of fun.

",5.0 out of 5 stars
3446,B0084M8UEE,R3L93CT16EZ9O7,"
My five year old can't get enough
","

  We played this as a family today for the first time. Since our son is five, we gave ourselves 8 Action Points per turn instead of four to ensure he felt like he could make some progress. It's still very challenging, and we are loving it. He is playing with the board and pieces and using them to tell stories and go on adventures. We love it, and I love that it will grow with him and that we can still enjoy the more challenging adult rules.

",5.0 out of 5 stars
3447,B0084M8UEE,R2I7OBTQP7UDSF,"
I enjoy playing this game
","

  I'm fan of co-operative games, so that will bias my review some. I enjoy playing this game, but there is a lot to do and the rules are a little complex when playing with all of them. The game first recommends the ""family version"", that strips out a lot of the more detailed rules. This worked well for my seven year old daughter and I at the time. We used the recommendation in the back of the manual for slowly adding in a few more of the rules each time we played. My now-eight year old enjoys this game still, but not as much as others because of the extra complexity. She much prefers Forbidden Island over this one, but we still play this now and then.Playing with all rules on the normal difficulty on side A of the board was actually easy. We never lost one of those games and often decided to keep playing until we completely put the fire out. The last time we played we switched sides and bumped the difficulty up and we lost that game. I think that is the mode we will try to play on a few more times to see if it has the right challenge level.Maybe due to the extra complexity or due to it being a co-operative game and I only know competitive players, I have not managed to convince anyone else to play this game with me (and my daughter) yet.

",4.0 out of 5 stars
3448,B0084M8UEE,R1Q2CF6R09RZZO,"
great game for family and friends
","

  We got this game about 1-2 weeks ago and we love it!The game is exciting and fun for everyone. In case you didn't read the description, it's a cooperative board game about firefighters saving people from a burning building. Cooperative means everyone is on the same team playing against the fire. This game involves a lot of teamwork, strategizing and collaboration. To add to the strategy, players can choose a firefighter specialty.One of the nice things in this game is that it offers 4 difficulty levels, so you can start off easy and try for a challenge when you feel up to it. The easiest is the ""family"" version, then there's rookie, veteran and hero.I will say that the full rules seem a little intimidating at first, but we found progressively adding the advanced rules instead of jumping straight into it made it easier. We played the ""family"" version the first couple times, then the next time we played with the randomized set up for the advanced game and the rules from the ""family"" version, next game we added the Specialists and Hazmats, then finally we tried a game with all the rules. I definitely recommend following a similar progression, it gave me a chance to get familiar with a few rules at a time instead of all at once. Now I feel comfortable explaining the full rules to a new group of players.One note about this game's kid friendliness: My 5 year old can't quite grasp the strategies involved, but he loves the firefighter figures that come with the game. I'd say this game is good for ages 7 and up.Overall, I like this game because it offers a great mix of strategy and excitement. No one we've played it with so far has said anything bad about it. After playing through 6 times, the only thing I can think to complain about is that there are a lot of different pieces to keep sorted. For now I've put everything in ziploc bags, but I'm thinking about buying a small, clear plastic tacklebox to keep it all sorted.A nice bonus that surprised me is that the board is actually double-sided, you can play on either side.

",5.0 out of 5 stars
3449,B0084M8UEE,R2OJTB4RZTCNEF,"
Fun board game.
","

  Update after many months of owning this game: This game is still going strong in my house. We don't always play this game on our family nights but it does get played regularly in our rotation of games. We've moved on to more advanced rules and don't always win. I also like to throw in an exercise for my 9 year old niece by saying ""okay, you are in charge of this firefighting operation - what is the plan this round?"" It's an easy leadership exercise for her that she just loves. All in all, I am still glad I purchased this game.ONE WORD OF ADVICE FOR GAMING EXPERTS: If you play board games regularly and consider yourself a board gaming pro then I'd recommend skipping family rules. They won't challenge you. I'd recommend you skip straight to veteran difficulty.Original Week 1 review:I just got this two days ago, so this game still has that honeymoon period going for it, I'll try and come back after a month and update this review to see if my opinion has changed any.Sometimes you want to sit down with the people you care about and play a game with them. I purchased this game to do something with my niece other then play video games or watch movies with her. I choose this game because I've never played a coop board game before and I know my niece would get a thrill out of working with the adults to win the game.At first the rules seem a little complicated but after a game or two they become extremely easy to follow. That is to say, at least family rules are easy to follow. We haven't graduated to the experienced rule set but given how much we keep playing this game I suspect we will be moving to the experienced rule set very soon. Needless to say my niece, her dad, and I enjoy this game very much so far. Each play through is about 45 minutes total, you're mileage may very given there is a slight random element to this game between the fires and the point of interest.So far at the end of every game my niece asks if we can play it again, which means at the moment we've found something more fun then video games for her. All in all, I do not regret this purchase and I can't wait until my niece gets done with school today so she, her dad, and I can play another round of this game.Side note: I forgot to mention, the game recommends ages 10 and up, but if you focus on the family rule set you might be able to get away with 8 and up. At least my niece is 8 and she seems to be able to follow the game just fine. It depends on your kid, of course.

",5.0 out of 5 stars
3450,B0084M8UEE,R2DPGB9VQDDRQX,"
Surprisingly Fun
","

  My friends and I were concerned first time we started this game. We started going through the instruction manual, starting in the 'beginner' section, but... well to be blunt, we just wanted ot play.So we found a YouTube video. 30 minutes long. We watched all of it.  It made sense but we worried because it took 30 minutes to explain the rules. Apparently those were the advanced rules, so those are how we began playing.The rules are kind of complicated. There are lots of them.BUT! Once you start playing, or as long as 1 person at your table knows what they're doing, it moves along fast.And the game is super fast, super exciting. Every time you think you pushed the fire back something explodes or a victim gets killed.  First try we created the Permadeath houserule so if a fire-fighter gets knocked out then that specialist is dead for good (the player can choose a new specialist and respawn at the truck).  We almost won but all of our wall-chopping ended up being our undoing.Second time we got 7 victims out and there was an 8th one left. Me and another fire fighter decided to run in and save that last victim, even though we had already won, and the building collapsed on us.And that tends to be how the game goes for us. And it makes it a very different boardgame. The endings can be a bit anti-climatic because the goal isn't so set in stone, mainly because you want to play as much as you can. Even if that means putting yourself back into danger.But yeah. Point is- it's fun, Dynamic, great to teach to new people and great at creating cooperation.

",5.0 out of 5 stars
3451,B0084M8UEE,R3OLX6G77VL3IL,"
Excellent Cooperative game
","

  My family really loves cooperative games. Games like Pandemic, Shadows over Camelot, Castle Panic and Forbidden Island are all hits at my house. With all the buzz around Flash Point Fire Rescue, I had to try it out. The game comes with two sets of rules, a basic ""family"" set of rules and the advanced rules. Basic rules are fun, but the advanced rules is where the strategy comes in.The premise is that you are a firefighter and you are rushing into the house to rescue people and animals. each person has a role that they play, but that can be switched during the game if another role would be more helpful. The game can be very intense as the fire continues to burn and flare up as you play.Overall, this game really fits the coop bill perfectly and it's been a hit in our family. I'd recommend it if you enjoy cooperative games and want to pretend you're a fire fighter!

",5.0 out of 5 stars
3452,B0084M8UEE,R1OP3EKUPYCAZ8,"
Must Have!
","

  This game is great.  My 8, 10 & 15 year old really enjoy it.  I've been trying to get them into actual board games (sorry console people, there is value playing games face to face) but it has been a challenge.  This one is a Cooperative game where everyone is working together to save the people from the fire.  Unlike other games that sometimes end with someone upending the game board and walking out of the room, this one sets a positive family game night environment.  Save the victims before the building collapses and too many victims are lost to fire or you lose.  There are variable rules that can be modified to add challenge to the game plus the expansion packs are good for a new look and different challenge.  I highly recommend this game.

",5.0 out of 5 stars
3453,B0084M8UEE,R35SC414IUVW03,"
4-Alarm Fire
","

  This board game is the kind of board game you bring out after everyone is finished killing each other over Risk.This is a co-op board game meaning everyone works together against the game itself to try to rescue victims trapped in a burning building from their fiery fate. The rules are relatively simple for the simple setup and get crazier and more complicated as the intensity increases. Each person gets a turn and at the end of their turn the game takes its turn in the form of a dice roll to expand the fire on the board. It's a lot of fun... as long as all of the pieces are there.I had purchased this a while ago, but because of timing was unable to really play it until recently. I noticed when I opened the box that the dice were missing, which I emailed them and they immediately replaced it at no cost. Upon my first play through I also realized that the damage counters were missing. I haven't emailed them, but it has been some time since I purchased it, so we will see how this flies. I would have given this game five stars, because the gameplay is great, and fun, however two missing pieces to a game can cause a lot of confusion and frustration which may already be high due to other more competitive games.If you like co-op, family friendly games (just don't mention that the poor dog got burned up in the fire) buy this, and enjoy. Only thing to watch out for is missing pieces.

",4.0 out of 5 stars
3454,B0084M8UEE,RCDRFDU8CMZ8N,"
What a fun game.
","

  This has quickly become on of my family and friends favorite board game.  The game has 4 levels of challenge, two different board setups (one easier) and several optional rules that make it able to adjust to the level of play.  And the challenge is intense, some games the fire is just out of control and the team has to scramble to do everything possible to try and finish.  Amazing game, we can play it with my 6 year old daughter with the family setup or with a group of friends on one of the more advanced setups.

",5.0 out of 5 stars
3455,B0084M8UEE,RFGRDD19LWRHD,"
A co-op game that keeps every player involved and the team challenged!
","

  If you are a Pandemic player looking for something new, GET THIS GAME! Personally I think this game on the hardest setting is more challenging and enjoyable than Pandemic. I still really love Pandemic, this is not a replacement by any means. But enough about Pandemic, lets talk about Flash Point!Each turn fire spreads, the building is damaged (usually), and players try to manage the fire and rescue victims. There are specialty ""role cards"" but everyone is very much engaged each round. You don't find yourself sitting in one spot ""for the better of the team"" much in this game.This game scales wonderfully and can be fun for all ages and experience levels depending on the setup. The expansions are cheap and bring great variety to the game as well, but, the base game has extreme replay value. I cannot recommend it enough.

",5.0 out of 5 stars
3456,B0084M8UEE,R1PXQTM2Z63CLA,"
Great Family Game
","

  Along with Castle Panic and Forbidden Island, this is a favorite casual cooperative game for our family. The theme works very well in this game, playing firemen that are racing against time to save all the occupants before the fire destroys the building. High production quality, quite easy to teach, excellent design and game mechanics. If I want to introduce a new gamer to cooperative games, I would either use this or Forbidden Island.

",5.0 out of 5 stars
3457,B0084M8UEE,R3B80RAXE3WJ0,"
Fun co-op board game
","

  It’s a really well thought-out cooperative board game that is not a guaranteed win.  Every player wins or loses together depending on the decisions made and the roll of the dice.While it is a fun interactive game, the reason I gave it 4 instead of 5 stars is that there seems to be significantly more luck involved than a typical strategic-style board game.All in all, it’s a fun game for 2+ players, and it definitely has repeat playability.

",4.0 out of 5 stars
3458,B0084M8UEE,RJ04RFZNL5Q1M,"
Family game, cooperative
","

  Great game play this with my kids. This game is very scalable in difficulty, providing for lots of replay ability as my kids get older, not to mention the expansions that can be purchased. Easy to learn, just have the instructions open the first few plays. My 5 and half year old loves to play it with me just have to guide him about his options and how to play then I let him make the decisions for his guy. Love the cooperative gameplay, these types of games are really my focus for my family right now.

",5.0 out of 5 stars
3459,B0084M8UEE,RJ1H9V2Y0R6ZS,"
Great cooperative game where you work as a team.
","

  Cooperative games like Flash Point really make a whole group of people light up.  This game really puts a nice spin on things, too.  You play as the good guys, risking your lives to save lives.  Each step towards your goal feels good, even though the board is getting bleaker with every explosion and new hot spot.  There is always something to do, the mechanics are new and easy to understand.  There is very little about this game that I don't like.  If I had to find a negative it would be with the bits, of which there are a considerable amount.  I got a little plastic tacklebox organizer thing and dropped all the cardboard pieces in.  Now it's organized and neat.  You should get this game and play it with friends.

",5.0 out of 5 stars
3460,B0084M8UEE,RF8VUJJWYQGY6,"
Fun co-operative game for families.
","

  This game can either be family-with-young-kids friendly, or as difficult and hardcore as you want it to be. It's really fun and versatile that way. This game also has a fantastic theme. You're the good guy firefighters! You're saving people, pets, putting out fires... It's great, and it's really an easy theme to get in the mood of.I play this game with my husband and friends, and have played it twice with my 3 and 5 year old children. The 3 year old is a bit young for this level game, but she gets taking turns, moving spaces, and rolling dice. My 5 year old understands more what's going on, what the mechanics at work are doing, and she plays her own moves about more than half the time. It's a co-operative game, of course. But when I'm playing with adults we're all participating in the strategy of the game. My 3 year old participates in the strategy not at all; my 5 year old is about halfway from not at all and what the adults and I are doing. I hope that makes sense.It's a super fun game, easy to introduce friends new to gaming, and I've even played it alone a few times. 10/10 would recommend to a friend

",5.0 out of 5 stars
3461,B0084M8UEE,R2ZAJU2D4EJHEH,"
Awesome family game!
","

  My 8 yr old son and I LOVE this game! This is our first foray into the world of cooperative board games and Flash Point was a excellent one to start with! Love the fact that there is a family version on one side of the board and once you get used to the rules and how to play the game, you can flip the board over for more of a challenge. We are looking forward to getting some of the expansions to learn more about the roles of the different first responders.

",5.0 out of 5 stars
3462,B0084M8UEE,RCVCS2KGBX7AF,"
Very Intense cooperative game
","

   Flash Point is a very intense, cooperative game where you are running into a building to put out fire, save victims, and avoid explosions. Check out my video review of Flash Point. I also have other reviews on how to play and setup Flash Point.

",5.0 out of 5 stars
3463,B0084M8UEE,R2M92JZQMMRVRO,"
A Good Co-Operative Game
","

  There's a lot to really like about Flashpoint, it's one of the better applications of a theme in a board game I've seen. But how much you like Flashpoint will really depend on how you feel about co-operative games. Very much like Forbidden Island or Forbidden Desert, players are playing together to beat the game, not each other.Co-Operative gaming is  a nice change from some of the ultra competitive player vs player games we play, so in that space it's nice. But game play sometimes is clunky, with some rounds quickly getting out of hand, while others are easily beat. While we enjoy playing Flashpoint, it doesn't get a lot of play. It's rarely a game anyone suggests, and I think that speaks to the core of it. It's a good game, but not one that keeps you coming back for more.

",4.0 out of 5 stars
3464,B0084M8UEE,RX7KGT6ATBN52,"
Fun!
","

  Really, really good game with a fantastic theme that you can really get into! I love the mechanics of the game, and felt it played preettttty smoothly. The only issue I had was that we constantly had ""what-if"" questions as we played, and had to keep referring to the rulebook to double check, and still weren't totally sure we were playing correctly. Maybe it just had a steeper learning curve than I'm used to.Overall, really good game and a lot of fun. Took 2 players about an hour and a half to play one game, and we enjoyed it a lot!Family game? I would say not so much. Better for teens and up. Definitely a good game for ""game night"" if you have serious people that can stick with it. Compared to Pandemic, I felt this was a little more involved (in my opinion, I'm sure others would feel differently).

",4.0 out of 5 stars
3465,B0084M8UEE,R2Q8MPK3E0Y5DB,"
... played the advance rules from the start and really enjoyed it! I also organize a board game night ...
","

  My friends and I play board games once a week and played the advance rules from the start and really enjoyed it! I also organize a board game night at my church once a month and so the family rules came in very handy. This game is great for people of all ages! I plan to check out Indie Boards at Gen Con this year!My only complaint is that my game was packaged wrong and did not come with the 6-sided red dice that it needs to play the game, but instead two 8-sided black dice. I'm a board game geek, so finding another 6-sided red dice was no problem.

",5.0 out of 5 stars
3466,B0084M8UEE,R34WAKEFZ7JGTU,"
Co-op game about fires and sometimes you rescue pets
","

  I have always been interested in fire. Who would have thought I would haven’t gotten so much enjoyment out of a game about extinguishing fires...My only concern is that when playing two player (or maybe more) it seems a little easy so long as everyone works together and no one is used dice that have a curse on them. Might not be an issue though since that is how most jobs go in real life.

",4.0 out of 5 stars
3467,B0084M8UEE,R24Z4CMVNRJ67S,"
Great game for family and friends - teamwork is key
","

  This is a great game!  Easy to learn at the beginner level, and progressively challenging and interesting as you move to the more involved levels.  And the best thing; everyone is working TOGETHER to solve the problem (put out the fire) as a TEAM!  Everyone wins, or everyone loses - good lesson for real life!  There are strategies to choose (do I rescue people or focus on the fire?), and during the game everyone 'helps' out with the way to proceed.  You aren't just staring at the board, you are working together, planning everyone's next move and helping and cheering others along!  Very refreshing from the typical ""I win, You lose"" game.  My married son had a copy of this, and after playing it for a few hours after we left from our visit, I just had to buy one for ourselves!  Highly recommended.

",5.0 out of 5 stars
3468,B0084M8UEE,R7GH5YDFFS94F,"
Excellent game for everyone
","

  What can I say about this game?  This is truly a game for everyone.  Working together to control fires in a burning building, while rescuing potential casualties is more fun than you can imagine.  This game also belongs to a select group of games that someone can be playing it casually, while someone else is playing it strategically, and both will enjoy the game.  Highly recommended.

",5.0 out of 5 stars
3469,B0084M8UEE,R1I54IRNWYGUN6,"
An incredibly fun game
","

  I've played this game with people aged from 4 to 70, mostly people who are in their mid 30s though. Everyone loves it. It's a favorite when I do game nights. I have to admit the 4 year old didn't understand the rules well, but she understood what the game was about. She could say ""I want to put out that fire."", and we would walk her through how to do it. We did not play the family rules with her, but played the regular rules.When playing with adults the game is also incredibly fun. When I first saw the theme of fire fighters I was nervous, but I was hooked after one game. Now I have the base game, and all of the expansions. The game has just the right amount of strategy, luck, and challenge. It's incredibly elegant in design. Simple rules, interesting choices, lots of tension.I highly recommend this game. I place it in my top 5 board games, and I use it as an example to show that board games are a relevant hobby for friends and family in an age of video games (which I also love.)

",5.0 out of 5 stars
3470,B0084M8UEE,R3R01IWZD8JE89,"
Awesome game for kids and adults!
","

  This is an awesome, easy to learn, extremely fun game.  You can play this game with kids and it teaches them the dangers and hazards firemen go through when putting out fires.  I would recommend giving this to children who love firemen and fire engines!  This game even comes with cute little fire engine tokens and ambulance!  The board game pieces are tiny plastic firemen that the kids can play with!My kids love setting up the board and just play with the pieces pretending to be firemen putting out fires and rescuing people. So this is a really great toy as well!There's two modes to this game so even adults can play!  You can play in the ""Family"" mode or in the ""Experienced"" mode.

",5.0 out of 5 stars
3471,B0084M8UEE,R3GMHL9EC4S5T6,"
Great game
","

  Retired firefighter here..Firefighting in this game is a blast just like the real thing. (pun intended)My kids 7-13 have had several great games and we have yet to try the advanced rules. Once you get the basic rules down and the flow of the game it is awesome coop fun. Someone goes for the rescue while another fights back the fire. Do we break through a wall or go around?!?! Oh no a flashover!!!I can’t wait until we try the advanced rules as there is additional pieces that are included that look like fun!

",5.0 out of 5 stars
3472,B0084M8UEE,R397FNXF57IGWM,"
Fun co-op
","

  Being a fan of Pandemic, this game was recommended so I finally got it. It can be a bit confusing setting up, but once you have the basic rules down, it's a pretty straight forward game.I have not played the advanced version yet which is still daunting to me, but I'm looking forward to when I can try it out.

",5.0 out of 5 stars
3473,B0084M8UEE,R17314MOIOHYIW,"
Really love the concept
","

  Tons of theme.  Really love the concept.  Have had some games that were just insanely difficult and others that were really easy because of the randomness of fire movement but I personally enjoy the unpredictable nature of the spread.  Plenty of ways to make the game easier or harder.Big fan of co-op games and this is in the rotation for my and wife pretty consistently.

",5.0 out of 5 stars
3474,B003HC9734,RL0PQA8XBVWRA,"
Terrible game for all ages
","

  I like certain parts of the game where you build your own gameboard, and there's fun things like Frankenstein and Dracula, no problem.HOWEVER, there are VERY VERY negative spiritual elements in this game, in the book that said DO NOT READ (because it is for the scenarios).  There is voodoo with an explanation of different voodoo dolls, seances, the gateway to hell, pentagrams, demons.... It goes beyond fun scary things into really, really dark things.  I played it once, and it's now not allowed in my house.  'Nuf said.

",1.0 out of 5 stars
